,0,1
391,"Auch der französische Vorsitzende des Agrarministerrats, Herr Rocard, stellte dort kürzlich fest:",False
392,Friedrich Merz (CDU/CSU):,True
393,Vorhin ist von einer Kollegin ein sehr wahres Wort gesprochen worden. Sie sagte:,False
394,"(Lebhafter Beifall bei der SPD und der FDP.
— Zurufe von der CDU/CSU.)
Ich halte also fest:",False
395,"(Beifall bei der SPD — Dr. Freiherr Spies
von Büllesheim [CDU/CSU]:",False
396,Ein Jahr später sagte Prof. Dr. Karl Schiller bei seinem Rücktritt:,False
397,Es ist richtig:,False
398,"Dr. h. c. Kiesinger, Bundeskanzler:",True
399,"Sie wollen der Öffentlichkeit weismachen, dass es so sei.
Ich sage Ihnen dazu:",False
400,Ich rufe die Fragen V/14 und V/15 des Herrn Abgeordneten Dr. Bechert (Gau-Algesheim) auf:,False
401,"Herr Staatssekretär, da Sie soeben ausführten, daß der Beschluß über die Freigabe noch bevorsteht, frage ich:",False
402,"gendwelchen Schriftzeilen ab. Er hängt von den Men-
schen ab. Aber da bin ich sehr optimistisch:",False
403,Frau Kalinke (DP):,True
404,(Frau Steinhauer [SPD]:,False
405,"1,3 Millionen Euro erhält ein Medienberater der Bun-
desanstalt für Arbeit. Eine ganz einfache Regel:",False
406,"und Schüler sind in den Naturwissenschaften ein biss-
chen besser geworden. Aber machen wir uns nichts vor:",False
407,"Nun sagen Sie, man hätte den Zweijahresplan nicht aufstellen, man hätte ihn überhaupt nicht veröffentlichen sollen.
(Abg. Rehs:",False
408,"Ich rufe jetzt den Geschäftsbereich des Bundesministers der Justiz auf, und zwar die Frage 1 des Abgeordneten Dr. Riedl (München):",False
409,"(Weitere Zurufe von der SPD) — Moment, meine Herren — —
(Pensky [SPD] :",False
410,"Grundlagen für die Vorlage einer Konzeption für die Bun-
deswehr der Zukunft herrscht jetzt bei allen am Prozess
Beteiligten Klarheit:",False
411,Rühe (CDU/CSU):,True
412,Vizepräsident Frau Renger:,True
413,"Mit dem Haushalt 2004 führen wir fort, was wir in
den letzten Jahren aufgebaut haben:",False
414,(Steffen Kampeter [CDU/CSU]:,False
415,"gebundenen Steuermitteln hin zur zweckgebundenen
Nutzerfinanzierung. Kurz gesagt:",False
416,"Jürgen Trittin, Bundesminister für Umwelt, Natur-
schutz und Reaktorsicherheit:",True
417,(Dr. George [CDU/CSU]:,False
418,"Höpfinger, Parl. Staatssekretär beim Bundesminister für Arbeit und Sozialordnung:",True
419,hingewiesen –:,False
420,Vizepräsident Dr. Hermann Otto Solms:,True
421,"
In einem Punkt, der Ziffer 13 Ihres Forderungskata-
logs, haben Sie in der Tat recht:",False
422,"(Franziska Eichstädt-Bohlig [BÜNDNIS 90/
DIE GRÜNEN]:",False
423,(Zurufe von der SPD:,False
424,Christian Lenzer (CDU/CSU):,True
425,"giewende“ ist in der Berliner Zeitung zu lesen. Und
selbst ein Minister aus dem Kabinett Seehofers wird mit
den Worten zitiert:",False
426,Vizepräsident Dieter-Julius Cronenberg:,True
427,"Gernot Erler, Staatsminister im Auswärtigen Amt:",True
428,"Wir sind bereit, mit der Bundesregierung auf der Grundlage dieser Reformvorstellungen zusammenzuarbeiten
(Hornung [CDU/CSU]:",False
429,Präsident D. Dr. Gerstenmaier:,True
430,(Thomas Oppermann [SPD]:,False
431,Präsident D. Dr. Gerstenmaier:,True
432,(Steffen Kampeter [CDU/CSU]:,False
433,"aber nichts über die Qualität! – Gegenruf des
Abg. Volker Kauder [CDU/CSU]:",False
434,Vizepräsident Dr. Jaeger:,True
435,Ich rufe den Zusatzpunkt 1 der Tagesordnung auf:,False
436,Letzte Frage:,False
437,"Die Sitzung ist geschlossen.
(Schluß der Sitzung:",False
438,Vizepräsident Dr. Schmid:,True
439,"nicht lesen! – Rezzo Schlauch [BÜNDNIS 90/
DIE GRÜNEN]:",False
440,Einen Augenblick! Damit wir uns jetzt recht verstehen:,False
441,"desregierung in einer Vorlage ganz klar gegen eine allge-
meine Pflichtversicherung ausspricht. Darin heißt es:",False
442,"Herr Vogel, ist das Nachkriegsrekord? Ist das negativ oder positiv?
(Beifall bei der CDU/CSU — Dr. Schwörer
[CDU/CSU]:",False
443,Außerdem rufe ich die Zusatzpunkte 4 bis 6 auf:,False
444,(Abg. Dr. Kather:,False
445,(Hornung [CDU/CSU]:,False
446,(Ernst Burgbacher [F.D.P.]:,False
447,Dr. Hupka (CDU/CSU):,True
448,"Dr. Ehrenberg
— Schämen Sie sich gar nicht,
(Feilcke [CDU/CSU]:",False
449,"Gudrun Kopp, Parl. Staatssekretärin beim Bundes-
minister für wirtschaftliche Zusammenarbeit und Ent-
wicklung:",True
450,"Macht, bei der wir die Wechselkursrelationen mit Sorge
betrachten. Deswegen ist klar:",False
451,Vizepräsident Dr. Hermann Otto Solms:,True
452,"Die Einheit Europas steht und fällt mit der Ein heit Deutschlands. Wir fragen Sie, Herr Bundeskanzler:",False
453,Neuhausen (FDP):,True
454,"
(Beifall bei Abgeordneten der CDU/CSU und
der SPD – Zuruf von der LINKEN:",False
455,(Peter Weiß [Emmendingen] [CDU/CSU]:,False
456,(Frau Berger [Berlin] [CDU/CSU] :,False
457,(Lothar Mark [SPD]:,False
458,Präsident Wolfgang Thierse:,True
459,"Dr. Lauritzen, Bundesminister für Wohnungswesen und Städtebau:",True
460,Vizepräsident Frau Dr. Probst:,True
461,"satz gewichen ist. Man geht mit Pragmatismus und Re-
alismus an die Aufgaben heran. Denn wir alle wissen:",False
462,Dr. Andreas Lenz (CDU/CSU):,True
463,"Dr. Blüm, Bundesminister für Arbeit und Sozialordnung:",True
464,"renden ist es nicht damit getan, mit absoluten Zahlen zu
operieren, wie Sie es bei den Stipendienzahlen tun:",False
465,Engelhard (FDP) :,True
466,(Gudrun Kopp [F.D.P.]:,False
467,"Sehr geehrte Frau Kollegin Hinz, Ihre Fragen möchte
ich wie folgt beantworten:",False
468,Dreßler (SPD):,True
469,Das ist gut zu hören. Meine Zusatzfrage lautet:,False
470,"Angelika Mertens, Parl. Staatssekretärin beim Bun-
desminister für Verkehr, Bau- und Wohnungswesen:",True
471,(Zuruf von der SPD:,False
472,(Monika Griefahn [SPD]:,False
473,(Dietrich Austermann [CDU/CSU]:,False
474,"Dr. Voss, Parl. Staatssekretär:",True
475,"Frau Dr. Hamm-Brücher, Staatsminister:",True
476,"Hochwasserschutz durch Deiche, Polder und auch durch
Überflutungsflächen. Im Vordergrund steht nicht zuletzt
die Erkenntnis:",False
477,"(Beifall bei der CDU/CSU — Zurufe von
der SPD:",False
478,(Günther [CDU/CSU]:,False
479,"Herr Abgeordneter Erler, gestatten sie eine Zwischenfrage des Herrn Abgeordneten Kiesinger?
(Abg. Erler:",False
480,(Leo Dautzenberg [CDU/CSU]:,False
481,Vizepräsident Dr. Hermann Otto Solms:,True
482,(Beifall bei der FDP — Lutz [FDP]:,False
483,(Joachim Poß [SPD]:,False
484,"ders häufig angeführt? Ich habe mir mit Interesse das
Protokoll der Sitzung des Bundesrates vom 6. Februar
2015 durchgelesen. Man sieht:",False
485,Es ist nur ein Satz:,False
486,"Spranger, Parl. Staatssekretär:",True
487,"(Beifall bei der FDP – Peter Bleser [CDU/
CSU]:",False
488,Otto Schily (SPD):,True
489,"(Hans-Josef Fell [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
490,(Dr. Axel Troost [DIE LINKE]:,False
491,(Marian Wendt [CDU/CSU]:,False
492,Frau Präsidentin! Meine sehr verehrten Damen und Herren! Nur ein Wort zur Asylproblematik:,False
493,(Rawe [CDU/CSU]:,False
494,"Brück, Parl. Staatssekretär beim Bundesminister für wirtschaftliche Zusammenarbeit:",True
495,(Dr. Willfried Penner [SPD]:,False
496,[BÜNDNIS 90/DIE GRÜNEN]:,False
497,Hauser (Krefeld) (CDU/CSU):,True
498,"erfinanzierung hin zu einer Nutzerfinanzierung nach ei-
nem ganz einfachen und simplen Prinzip:",False
499,Dr. Hirsch (FDP):,True
500,"(Beifall bei der CDU/CSU und der FDP –
Dietrich Austermann [CDU/CSU]:",False
501,(Jäger [CDU/CSU]:,False
502,"ken gelohnt? Mit Blick auf das Ende des Jahres stellt
sich aber vor allem die Frage:",False
503,(Jochen Borchert [CDU/CSU]:,False
504,Aber ich habe noch eine zweite Frage:,False
505,"—	Drucksache 8/259 
Überweisungsvorschlag des Ältestenrates:",False
506,Vizepräsident Frau Renger:,True
507,"Jenseits aller Punkte, die uns heute Morgen in der Bewer-
tung Ihrer Reform voneinander trennen, muss ich sagen:",False
508,viel Zeit muß sein! — Otto Schily [SPD]:,False
509,(Zuruf von der SPD:,False
510,"(Beifall bei der CDU/CSU. — Abg. Dr.
Maier [Stuttgart] :",False
511,(Abg. Frau Dr. h. c. Weber [Essen] :,False
512,Präsident D. Dr. Gerstenmaier:,True
513,(Eckart von Klaeden [CDU/CSU]:,False
514,(Zuruf von der PDS:,False
515,"Innovationspotenzial moderner Technologien
für mittelständische Pflanzenzüchter erhalten
– Drucksache 14/2297 –
Überweisungsvorschlag:",False
516,Präsident D. Dr. Gerstenmaier:,True
517,Vizepräsident Johannes Singhammer:,True
518,"von Hase, Staatssekretär des Bundesministeriums der Verteidigung:",True
519,Vizepräsidentin Renger:,True
520,"Redebeitrag meiner Fraktionskollegin Marlene
Rupprecht auf und stelle erneut klar:",False
521,Ich rufe die Frage 30 des Herrn Abgeordneten Dr. Kunz (Weiden) auf:,False
522,Jörg-Otto Spiller (SPD):,True
523,"Die Zahl der Beschäftigten,
(Suhr [GRÜNE]:",False
524,Dasch (CDU/CSU) :,True
525,"Kordula Schulz-Asche (BÜNDNIS 90/DIE GRÜ-
NEN):",True
526,"von Respekt und Toleranz. Da muss ich ganz ehrlich
sagen, Kollege Beck und auch andere:",False
527,"Dr. Bangemann, Bundesminister für Wirtschaft:",True
528,Dr. Hermann Otto Solms (FDP):,True
529,"gravierend sich der Saldo Deutschlands in der Zahlungs-
bilanz seit der Regierungsübernahme von Rot-Grün im
Jahr 1998 entwickelt hat:",False
530,(Dietrich Austermann [CDU/CSU]:,False
531,(Steffen Kampeter [CDU/CSU]:,False
532,"kommen und Wirkung entfalten können, ist nicht in Ord-
nung. Das aber ist Ihre Politik:",False
533,"Joachim Günther, Parl. Staatssekretär:",True
534,"Dr. Riedl, Parl. Staatssekretär:",True
535,Stücklen (CDU/CSU) :,True
536,Frau Unruh (GRÜNE):,True
537,Berichterstattung:,False
538,(Gerster [Mainz] [CDU/CSU]:,False
539,(Bueb [GRÜNE]:,False
540,"Dr. h. c. Strauß, Bundesminister der Finanzen:",True
541,(Lutz [SPD]:,False
542,"Danach haben wir gehandelt, und damit haben wir Erfolg gehabt.
(Beifall bei der CDU/CSU — Dr. HansJochen Vogel [SPD]:",False
543,"Herr Merz war dazu nicht in der Lage. Das war womög-
lich ein Grund, weshalb er von der Spitze der Fraktion
verschwinden musste:",False
544,"Dr. Stoltenberg, Bundesminister für wissenschaftliche Forschung:",True
545,Gärtner (FDP):,True
546,(Cornelia Pieper [FDP]:,False
547,"Zu-
erst beantworte ich Ihre Frage:",False
548,Vizepräsidentin Renate Schmidt:,True
549,"Thomas Rachel, Parl. Staatssekretär bei der Bun-
desministerin für Bildung und Forschung:",True
550,(Zuruf von der SPD:,False
551,"ger, … Motorradketten und andere gefährliche Gegen-
stände“ schafft, wirft schon Fragen auf:",False
552,Vizepräsidentin Renate Schmidt:,True
553,"Jahn, Bundesminister der Justiz:",True
554,Lutz (SPD):,True
555,Präsident Wolfgang Thierse:,True
556,"(Beifall bei der FDP sowie bei Abgeordneten
der CDU/CSU – Zuruf von der SPD:",False
557,"bei den Wahlen ein Problem! – Ernst
Burgbacher [F.D.P.]:",False
558,– Okay:,False
559,Vizepräsident Frau Renger:,True
560,Vizepräsident Hans Klein:,True
561,"(Beifall bei der FDP und der SPD) Das unterscheidet uns in vielen Dingen.
Nun zu den Sachfragen, die hier zur Diskussion stehen:",False
562,Präsidentin Dr. Süssmuth:,True
563,"
(Birgitt Bender [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
564,"
(Beifall bei der CDU/CSU sowie bei Abgeord-
neten der F.D.P. – Lachen bei der SPD und dem
BÜNDNIS 90/DIE GRÜNEN – Peter Zumkley
[SPD]:",False
565,"Dr. Häfele, Parl. Staatssekretär:",True
566,Frau Dr. Diemer-Nicolaus (FDP) :,True
567,"Dr. Ehmke, Bundesminister für besondere Aufgaben:",True
568,(Dietrich Austermann [CDU/CSU]:,False
569,Präsident Frau Renger:,True
570,"Damit stehen wir am Ende der Fragestunde.
Ich rufe Punkt 22 der gemeinsamen Tagesordnung auf:",False
571,Wartenberg (Berlin) (SPD):,True
572,(Carstensen [Nordstrand] [CDU/CSU]:,False
573,Vizepräsident Johannes Singhammer:,True
574,(Fischer [Frankfurt] [GRÜNE]:,False
575,Präsident D. Dr. Gerstenmaier:,True
576,"(Beifall bei den GRÜNEN — Kolb [CDU/
CSU]:",False
577,"(Beifall bei der CDU/CSU — Seiters [CDU/
CSU]:",False
578,"den Sozialhilfeempfängern! — Dr. Spöri
[SPD]:",False
579,(Dr. Peter Struck [SPD]:,False
580,Vizepräsident Hans Klein:,True
581,Punkt 8 der Tagesordnung:,False
582,Vizepräsidentin Gerda Hasselfeldt:,True
583,"Ich bin sicher, daß wir über diesen Weg auch mit dem Problem der Arbeitslosigkeit fertig werden können.
Punkt zwei:",False
584,(Ulla Burchardt [SPD]:,False
585,(Abg. Haasler:,False
586,"Herr Staatssekretär, mir ist sehr wohl bekannt, daß es damals eine Gegenstimme gab.
(Gallus [FDP]:",False
587,Christoph Waitz (FDP):,True
588,Delorme (SPD):,True
589,(Birgit Wöllert [DIE LINKE]:,False
590,Dann geht das Zitat von Ihnen aber weiter:,False
591,(Dr. Wolfgang Gerhardt [FDP]:,False
592,Herr Präsident! Meine Damen und Herren! Herr Bundeskanzler - ich füge ausdrücklich hinzu:,False
593,Ich habe hierzu auch einen Vorhalt zu machen:,False
594,"(Beifall bei der SPD — Hornung [CDU/
CSU]:",False
595,"Dr. Wolfgang Schäuble, Bundesminister des Innern:",True
596,"(Beifall bei der CDU/CSU — Jaunich
[SPD]:",False
597,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN –
Dr. Michael Fuchs [CDU/CSU]:",False
598,(Otto Fricke [FDP]:,False
599,(Senfft [GRÜNE]:,False
600,(Dr. Ehrenberg [SPD]:,False
601,"(Maria Klein-Schmeink [BÜNDNIS 90/DIE
GRÜNEN]:",False
602,Vizepräsident Dr. Schmid:,True
603,"tung übernehmen. Der Bundespräsident hat das wie folgt
beschrieben:",False
604,"(Michael Glos [CDU/CSU]: So ist sie! – Max
Straubinger [CDU/CSU]:",False
605,Schneider (Bremerhaven) (DP [FVP]):,True
606,"Marktwirtschaft richten, das sich nicht zuletzt nach den
Erschütterungen in der Finanzmarktkrise so glänzend
bewährt hat. Wir sagen:",False
607,"Geld wird in den nächsten Jahren fehlen. Die nächsten
Generationen sind in zweifacher Hinsicht belastet:",False
608,"Dr. Lauritzen, Bundesminister für Wohnungswesen und Städtebau:",True
609,"aussieht, das 2012 erstellt werden sollte. Die Antwort,
die ich bekommen habe, lautete:",False
610,(Steffen Kampeter [CDU/CSU]:,False
611,"
Wir haben beim Bundeskriminalamt für eine sehr
gute finanzielle Ausstattung sorgen können. Ich will da-
rauf hinweisen:",False
612,(Zuruf von der F.D.P.:,False
613,"(Jörg Tauss [SPD]: Nach ständigen Kürzun-
gen! – Cornelia Pieper [FDP]:",False
614,"Vogt, Parl. Staatssekretär:",True
615,"von Hase, Staatssekretär des Bundesministeriums der Verteidigung:",True
616,Präsident Stücklen:,True
617,"(Beifall bei der SPD)
Zur Beschäftigung, zu diesem Anstieg um knapp 200 000:",False
618,"nistan ist ein junges Land mit einer jungen Bevölkerung.
Wir müssen einmal einsehen, begreifen und auch laut sa-
gen:",False
619,(Dr. Klaus Grehn [PDS]:,False
620,Keine Zusatzfrage. — Dann rufe ich die Frage 126 des Herrn Abgeordneten Dr. Hammans auf:,False
621,Diana Golze (DIE LINKE):,True
622,"(Zurufe von der [CDU/CSU] — Austermann [CDU/CSU]: 1981!)
— Das gilt auch für das Jahr 1985. Wenn Sie zurückrechnen:",False
623,Präsident Dr. Norbert Lammert:,True
624,"Halten Sie eine so umfassende bürokratische und, ich muß noch einmal sagen:",False
625,(Schreiner [SPD]:,False
626,"denn die SPD dran in Bremen, Hamburg,
Nordrhein-Westfalen?)
und was macht die Bundesregierung,
(Zuruf von der CDU/CSU:",False
627,"Scheel, Bundesminister für wirtschaftliche Zusammenarbeit:",True
628,"Herr Eichel, Sie haben vorhin gesagt:",False
629,Vizepräsidentin Dr. h. c. Susanne Kastner:,True
630,"Herr Kollege Dr. Warnke hat seine Frage zurückgezogen.
Ich rufe die Frage 68 des Abgeordneten Wolfram auf:",False
631,(Gerster [Mainz] [CDU/CSU]:,False
632,"Wir kommen nun zur dringlichen Frage 2 der Kolle-
gin Priska Hinz:",False
633,"Damit
kommen wir zur Frage 7 der Frau Kollegin Kopp:",False
634,Toetemeyer (SPD):,True
635,"Herr Staatssekretär, nachdem Sie die Absicht geäußert haben, hier einen Artikel aus der „Zeit"" zu verbreiten, möchte ich Sie fragen:",False
636,"Gumbel, Staatssekretär im Bundesministerium der Verteidigung:",True
637,(Wolfgang Gehrcke [DIE LINKE]:,False
638,"Zeit, dass zu wenig ältere Menschen im Erwerbsleben
stehen. Nein, das ist falsch:",False
639,"
(Beifall bei der FDP sowie bei Abgeordneten
der CDU/CSU – Carl-Ludwig Thiele [FDP]:",False
640,Präsident D. Dr. Gerstenmaier:,True
641,Ich frage:,False
642,(Hornung [CDU/CSU]:,False
643,Präsident Dr. Ehlers:,True
644,Vizepräsident Frau Renger:,True
645,Vizepräsidentin Renger:,True
646,"(Beifall bei der CDU/CSU und der FDP – Leo
Dautzenberg [CDU/CSU]:",False
647,"(Beifall bei der CDU/CSU: — Zuruf von der
CDU/CSU: Wollen die nicht! — Weiterer
Zuruf von der CDU/CSU:",False
648,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN –
Wolfgang Gehrcke [DIE LINKE]:",False
649,"Unsere Aufgabe wird es sein, den Verbraucher über die Ware aufzuklären. Das fängt mit dem Etikett des Gesetzes an:",False
650,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN –
Zuruf von der SPD:",False
651,(Dr. Dagmar Enkelmann [DIE LINKE]:,False
652,"Ich möchte noch einmal die „Augsburger Allge-
meine“ von heute zitieren. Dort steht nämlich:",False
653,Präsident D. Dr. Gerstenmaier:,True
654,(Lutz [SPD]:,False
655,"wie zynisch das ist. Über das Flugzeug werden wir an anderer Stelle debattieren.
(Dr. Friedmann [CDU/CSU]:",False
656,Vizepräsident Dr. Schmitt-Vockenhausen:,True
657,"Ihre Aussagen sind doch total widersprüchlich. Ein-
mal sagen Sie:",False
658,"erschwert zusätzlich die Lage in der Landwirtschaft.
(Beifall bei der SPD — Weiß [CDU/CSU]:",False
659,"Dr. Blens
Aber eines kann ich Ihnen mit Sicherheit sagen:",False
660,(Christa Nickels [BÜNDNIS 90/DIE GRÜNEN]:,False
661,"Das Wort hat der Ministerpräsident des Saarlandes.
(Gerster [Mainz] [CDU/CSU]:",False
662,"Schütz, Staatssekretär des Auswärtigen Amts:",True
663,(Johannes Kahrs [SPD]:,False
664,Präsident Dr. Jenninger:,True
665,(Immer [Altenkirchen] [SPD]:,False
666,"—	Drucksache 12/1000 —
Überweisung:",False
667,"(Maria Klein-Schmeink [BÜNDNIS 90/DIE
GRÜNEN]:",False
668,(Alexander Ulrich [DIE LINKE]:,False
669,Ist der Fragesteller einverstanden? — Dann rufe ich auch die Frage 58 des Abgeordneten Dürr auf:,False
670,Wissmann (CDU/CSU):,True
671,"Meine Damen und Herren, nehmen Sie mir es nicht übel: Als ich vorhin nachdenklich auf meinem Platz saß und spürte:",False
672,Vizepräsident Frau Renger:,True
673,(Katja Keul [BÜNDNIS 90/DIE GRÜNEN]:,False
674,(Clemens [CDU/CSU]:,False
675,"Marieluise Beck (Bremen) (BÜNDNIS 90/DIE
GRÜNEN):",True
676,(Conradi [SPD]:,False
677,"Dr. de With, Parl. Staatssekretär beim Bundesminister der Justiz:",True
678,(Abg. Frau Kalinke:,False
679,"umssprecher angewiesen habe, jegliche Frage oder Nach-
frage zu seiner kommunistischen Vergangenheit zu ver-
weigern? Wenn das so ist:",False
680,(Anja Hajduk [BÜNDNIS 90/DIE GRÜNEN]:,False
681,Ich rufe die Tagesordnungspunkte 4 a bis 4 c auf:,False
682,Vizepräsident Westphal:,True
683,(Wilhelm Schmidt [Salzgitter] [SPD]:,False
684,"Otte wurde eben deutlicher. Human Resource, junge
Männer und Frauen sind gefragt. Im Klartext heißt das:",False
685,(Frau Weyel [SPD]:,False
686,Thomas Dörflinger (CDU/CSU):,True
687,"Genscher, Bundesminister:",True
688,"Scharping-Lüge! – Zuruf von der SPD: Wer
mogelt? – Peter Zumkley [SPD]:",False
689,Hans-Eberhard Urbaniak (SPD):,True
690,Vizepräsidentin Dr. Antje Vollmer:,True
691,"mentanen Situation natürlich wünschenswert sein; aber
Sie übersehen da einen wichtigen Punkt:",False
692,Vizepräsident Frau Funcke:,True
693,Kollege Ernst Kranz hat es bereits angesprochen:,False
694,Vizepräsident Dr. h. c. Leber:,True
695,Frau Eilers (Bielefeld) (SPD) :,True
696,"(Dr. Klaus-Dieter Feige [BÜNDNIS 90/DIE
GRÜNEN]:",False
697,"Margareta Wolf, Parl. Staatssekretärin beim Bundes-
minister für Wirtschaft und Technologie:",True
698,(Beifall bei der CDU/CSU) Ich meine also:,False
699,Frau Bulmahn (SPD):,True
700,"Rentensplitting — bei ihnen heißt es Partnerrente — in ihrem Programm haben.
(Hasinger [CDU/CSU] :",False
701,Koblitz (SPD) :,True
702,"Marieluise Beck (Bremen) (BÜNDNIS 90/DIE GRÜ-
NEN):",True
703,Vizepräsident Wurbs:,True
704,"einfach. Im Übrigen, liebe Kolleginnen und Kollegen
– davon haben wir heute schon viel gehört –:",False
